model,conformer_id,rg_mass_weighted,rg_equal_weight,end_to_end,apr1_mean_rsa,apr2_mean_rsa,n_edges,mean_degree,graph_density,n_contacts
209,,38.478510667887065,38.42761469903204,95.37306520387318,0.7730146050453186,0.6618154644966125,292,4.492307692307692,0.034824090638044126,292
210,,25.04470363760471,25.04272425172542,50.87025130392313,0.4888728857040405,0.4290674030780792,365,5.615384615384615,0.043530113297555156,365
211,,29.881882469655782,29.864955011384634,47.30063248715819,0.7905921936035156,0.7577962875366211,323,4.969230769230769,0.038521168753726895,323
212,,33.79160441075888,33.725601064552144,77.47493884595863,0.5859334468841553,0.676080584526062,323,4.969230769230769,0.038521168753726895,323
213,,24.37062985509201,24.38835483389002,26.40620637202216,0.671129047870636,0.6944413781166077,357,5.492307692307692,0.04257602862254025,357
214,,26.591968935034558,26.62002727552435,35.01772686827642,0.5973279476165771,0.7209658622741699,315,4.846153846153846,0.03756708407871199,315
215,,32.62136347317126,32.60782409735921,45.100015062835645,0.6569516658782959,0.6910938620567322,324,4.984615384615385,0.03864042933810376,324
216,,27.9047253493084,27.89174646955464,56.472168626693296,0.7631351351737976,0.684960663318634,322,4.953846153846154,0.03840190816935003,322
217,,22.537645282063863,22.493175731735576,17.749989055901192,0.5419201850891113,0.6101725101470947,372,5.723076923076923,0.0443649373881932,372
218,,21.809080699128874,21.80743926688515,64.82691309583159,0.6982174515724182,0.5395092964172363,344,5.292307692307692,0.041025641025641026,344
219,,26.196032248538543,26.158691070232752,38.55016351607827,0.8113207221031189,0.6865171790122986,371,5.707692307692308,0.04424567680381634,371
220,,28.68010820789441,28.578448019020314,60.588160051212014,0.6877701282501221,0.7400490641593933,314,4.8307692307692305,0.03744782349433512,314
221,,26.3129750256787,26.31717268028169,23.250970974533683,0.7080694437026978,0.5732116103172302,352,5.415384615384616,0.04197972570065593,352
222,,35.347057079623056,35.249547484039724,82.13758890064662,0.6710333228111267,0.6721766591072083,327,5.030769230769231,0.038998211091234344,327
223,,34.028327534764635,34.00212466112138,38.32223814531456,0.7206425666809082,0.6834519505500793,297,4.569230769230769,0.035420393559928445,297
224,,20.330338617582893,20.306506185474564,15.575133775140598,0.5805653929710388,0.7027193307876587,344,5.292307692307692,0.041025641025641026,344
225,,25.076316654762753,25.0633147658521,53.531270978125,0.7341177463531494,0.46260055899620056,315,4.846153846153846,0.03756708407871199,315
226,,18.987038223004546,19.005500167520903,32.86395552664542,0.35714951157569885,0.5045018196105957,390,6.0,0.046511627906976744,390
227,,31.53784612583152,31.558310110163873,79.33878322626633,0.6073729395866394,0.5285871028900146,349,5.369230769230769,0.041621943947525344,349
228,,23.546312286941017,23.491412318314378,57.53464862075005,0.6399950981140137,0.6268657445907593,373,5.7384615384615385,0.04448419797257006,373
229,,22.491518399254275,22.445095156348714,56.41388373371472,0.30961164832115173,0.6052246689796448,412,6.338461538461538,0.04913536076326774,412
230,,27.471041250738967,27.430884615493984,68.37694496793083,0.6478136777877808,0.3012499511241913,377,5.8,0.04496124031007752,377
231,,42.544854274670044,42.60068470468919,67.56012400783501,0.659028172492981,0.7036665081977844,314,4.8307692307692305,0.03744782349433512,314
232,,27.25515041694474,27.241620502993257,57.6227323996471,0.5814322829246521,0.5093669891357422,336,5.1692307692307695,0.04007155635062612,336
233,,27.797810452665843,27.75736102206618,33.68876510363531,0.5478085875511169,0.7193449139595032,338,5.2,0.040310077519379844,338
234,,26.1777140308858,26.135278842541545,54.17047390294301,0.6067922115325928,0.7476421594619751,349,5.369230769230769,0.041621943947525344,349
235,,30.173428660222697,30.110884696469196,92.1629162029621,0.6975463032722473,0.49818602204322815,401,6.1692307692307695,0.047823494335122244,401
236,,47.062674998328106,46.99641080666169,133.34063702783192,0.7106602787971497,0.6657663583755493,322,4.953846153846154,0.03840190816935003,322
237,,23.347880112624367,23.370858348675746,34.31660596530582,0.4611191153526306,0.5451498627662659,345,5.3076923076923075,0.04114490161001789,345
238,,22.82018032664677,22.728898559556885,34.75780917387984,0.6935626268386841,0.344838410615921,407,6.2615384615384615,0.048539057841383425,407
239,,27.78207555387092,27.82783454644261,67.58387036745033,0.545235812664032,0.6665957570075989,370,5.6923076923076925,0.044126416219439475,370
240,,31.036730291535786,31.04658938839417,46.73903028978528,0.7109153866767883,0.6971096396446228,309,4.753846153846154,0.03685152057245081,309
241,,29.30718242448332,29.219231167347765,32.19625794824821,0.6754114627838135,0.5431113839149475,329,5.061538461538461,0.039236732259988076,329
242,,18.409075407670734,18.391079308614465,28.092662326178857,0.3622748851776123,0.42146986722946167,376,5.7846153846153845,0.044841979725700656,376
243,,25.81095525629645,25.73778857193819,66.45595754629511,0.6278243064880371,0.498139888048172,339,5.2153846153846155,0.04042933810375671,339
244,,32.59032673191384,32.56717769149522,54.93506205573434,0.7282204031944275,0.6892216205596924,282,4.338461538461538,0.03363148479427549,282
245,,37.03597709089717,36.911963656352995,99.34333443063349,0.6539173126220703,0.5670784115791321,328,5.046153846153846,0.039117471675611214,328
246,,21.35080589618307,21.375338642058157,51.986347629232576,0.4822511672973633,0.7830640077590942,365,5.615384615384615,0.043530113297555156,365
247,,37.093799853126306,37.10862882290803,100.64070367086012,0.7117831110954285,0.715087354183197,292,4.492307692307692,0.034824090638044126,292
248,,29.594531367301744,29.618839298791684,39.70147603254774,0.5512376427650452,0.5685276985168457,344,5.292307692307692,0.041025641025641026,344
249,,17.41428378750925,17.402617714391607,44.4061224613309,0.654283344745636,0.533567488193512,461,7.092307692307692,0.05497912939773405,461
250,,29.331865438101943,29.359007375692737,62.12601324173934,0.5769921541213989,0.6935484409332275,373,5.7384615384615385,0.04448419797257006,373
251,,27.528823987202372,27.51955953540713,46.23028021259178,0.5422579050064087,0.621991753578186,334,5.138461538461539,0.03983303518187239,334
252,,25.979923477784578,25.992381094443164,20.349135152058256,0.5265565514564514,0.6461480855941772,375,5.769230769230769,0.044722719141323794,375
253,,33.242464451578925,33.29068942345792,79.73984853619193,0.700669527053833,0.554107666015625,332,5.107692307692307,0.03959451401311866,332
254,,27.06766295098365,27.043197698363635,63.589045716246886,0.6165726184844971,0.5791108012199402,349,5.369230769230769,0.041621943947525344,349
255,,20.018915943804085,20.033485734617557,24.96508475010257,0.5971990823745728,0.6399815678596497,402,6.184615384615385,0.047942754919499106,402
256,,23.914576902869907,23.91169967534378,58.0770358526209,0.5839834809303284,0.703257143497467,343,5.276923076923077,0.04090638044126416,343
257,,31.164823646359675,31.192117011139196,69.95272271422772,0.3530757427215576,0.5052589774131775,376,5.7846153846153845,0.044841979725700656,376
258,,24.98261884584749,25.005272395013574,31.91239381549468,0.653480589389801,0.6461761593818665,329,5.061538461538461,0.039236732259988076,329
259,,23.26692987609987,23.2589212587436,32.23409368307282,0.635201632976532,0.5304399132728577,379,5.8307692307692305,0.045199761478831244,379
260,,28.073747750512503,28.091984098098848,51.53062934421603,0.7497680187225342,0.7342957854270935,378,5.815384615384615,0.04508050089445438,378
261,,18.05398053470055,18.018507065534077,45.33331245599789,0.5137966871261597,0.5551614761352539,409,6.292307692307692,0.04877757901013715,409
262,,20.938858879510434,20.97589185136591,31.11488641562961,0.660172164440155,0.47570735216140747,394,6.061538461538461,0.0469886702444842,393
263,,21.5420880991292,21.483262114610135,28.649548901346705,0.6094661355018616,0.4910334646701813,389,5.984615384615385,0.04639236732259988,389
264,,18.490453393676578,18.51712358697309,31.914304319478763,0.7612303495407104,0.46774962544441223,398,6.123076923076923,0.04746571258199165,398
265,,23.728942055971817,23.730570603734282,55.62397671506063,0.5295314788818359,0.5995725989341736,366,5.630769230769231,0.04364937388193202,366
266,,24.271623007788467,24.283895322759303,28.505611065661192,0.7611982822418213,0.662696361541748,349,5.369230769230769,0.041621943947525344,348
267,,20.649292125266925,20.60398336611291,39.53016217244738,0.637799084186554,0.5918400883674622,365,5.615384615384615,0.043530113297555156,365
268,,29.857914673792546,29.839694479229035,60.61939542133449,0.6382455229759216,0.5486677885055542,365,5.615384615384615,0.043530113297555156,365
269,,19.014673370589627,18.990390436239583,38.266963729051376,0.6601834893226624,0.5700297355651855,402,6.184615384615385,0.047942754919499106,402
270,,31.723753317671793,31.734051411972967,78.52891848235018,0.7236647009849548,0.6310607194900513,333,5.123076923076923,0.039713774597495526,333
271,,17.35852206129641,17.367174758064643,26.736500111456856,0.7059370279312134,0.5981981754302979,405,6.230769230769231,0.04830053667262969,405
272,,20.347374853465887,20.353556793249414,22.55822327949147,0.31356269121170044,0.4158681333065033,412,6.338461538461538,0.04913536076326774,412
273,,24.17620052996608,24.156165105603602,38.71449671777383,0.6680219769477844,0.6375815272331238,362,5.569230769230769,0.04317233154442457,362
274,,30.76338966510575,30.785446166002053,55.07567859747785,0.6772436499595642,0.6156304478645325,325,5.0,0.03875968992248062,325
275,,44.51693446424298,44.47491736879502,142.28843580667092,0.7007681131362915,0.38944801688194275,363,5.584615384615384,0.04329159212880143,363
276,,35.34272140092621,35.26329554067988,87.82659159742279,0.7243085503578186,0.7043184638023376,330,5.076923076923077,0.03935599284436494,330
277,,30.416324639580537,30.456420289923663,56.40963385622065,0.5657429099082947,0.7519230842590332,314,4.8307692307692305,0.03744782349433512,314
278,,21.795857235699433,21.748413590671937,41.78432525228684,0.4692144989967346,0.4180298447608948,392,6.030769230769231,0.04675014907573047,392
279,,28.402027172382905,28.38764801194654,54.43550648632864,0.5655817985534668,0.7572638392448425,332,5.107692307692307,0.03959451401311866,332
280,,28.898688346689156,28.917395300866303,29.305981649601403,0.6781494617462158,0.6971855759620667,321,4.938461538461539,0.03828264758497316,321
281,,18.04129688501951,18.069190686426293,31.18440335892959,0.7071062326431274,0.6194741725921631,405,6.230769230769231,0.04830053667262969,405
282,,31.97103094865301,31.97927001364539,33.18721081308987,0.5933602452278137,0.615814745426178,385,5.923076923076923,0.045915324985092425,385
283,,28.525202396493743,28.50669393266549,58.50797137022643,0.6428884863853455,0.6248776912689209,319,4.907692307692308,0.03804412641621944,319
284,,24.187937284553687,24.17769344058477,42.20792081429826,0.6338359713554382,0.730373740196228,334,5.138461538461539,0.03983303518187239,334
285,,24.999604053638265,24.985598447187808,51.931378159241625,0.7786176204681396,0.6711488366127014,358,5.507692307692308,0.04269528920691711,358
286,,18.75522828344542,18.717717522110927,36.17066508484468,0.5218563675880432,0.361385315656662,416,6.4,0.04961240310077519,416
287,,24.681101700526327,24.542011751634927,45.48588586058624,0.6578237414360046,0.6157895922660828,350,5.384615384615385,0.04174120453190221,349
288,,44.73152553265478,44.736616252759276,107.92592872178189,0.7702358365058899,0.7392596006393433,303,4.661538461538462,0.036135957066189626,303
289,,33.649196827144145,33.658657605551085,96.74680707365177,0.6403575539588928,0.5627526044845581,328,5.046153846153846,0.039117471675611214,328
290,,26.06232262486963,26.07451980776267,48.359384642054415,0.687681257724762,0.758242666721344,348,5.3538461538461535,0.04150268336314848,348
291,,26.169828400554213,26.19997831167646,54.6293962469175,0.7168161273002625,0.6723276972770691,335,5.153846153846154,0.03995229576624926,335
292,,21.51492825203164,21.516276210945232,35.98368971585727,0.6851982474327087,0.594082772731781,373,5.7384615384615385,0.04448419797257006,373
293,,21.159808904927573,21.094416680614525,36.508340371209535,0.7005362510681152,0.5950862169265747,371,5.707692307692308,0.04424567680381634,371
294,,25.516116661248894,25.500002023151005,58.27429051605466,0.681751549243927,0.638416588306427,333,5.123076923076923,0.039713774597495526,333
295,,44.57576156879839,44.53606784182001,77.359861384836,0.5638218522071838,0.7541197538375854,297,4.569230769230769,0.035420393559928445,297
296,,34.84702418096168,34.76613709046872,119.42800098218055,0.7281733751296997,0.6470988392829895,322,4.953846153846154,0.03840190816935003,322
297,,26.97070567674199,26.919915200992527,44.06780050835859,0.6211330890655518,0.41840702295303345,369,5.676923076923077,0.04400715563506261,369
298,,23.597894991697995,23.539484722352086,65.98182518907791,0.5689561367034912,0.6952908039093018,335,5.153846153846154,0.03995229576624926,335
299,,27.133783692657023,27.065732215607504,38.3370785611196,0.7205892205238342,0.765278160572052,302,4.6461538461538465,0.036016696481812764,302
300,,32.39227067121126,32.39922939104417,52.99940057274975,0.6426705718040466,0.5603578686714172,316,4.861538461538461,0.03768634466308885,316
301,,22.76853263477309,22.746066684149714,62.75492521149666,0.751180112361908,0.6724385619163513,360,5.538461538461538,0.04293381037567084,360
302,,22.937095400528534,22.910444455686903,32.81584551495961,0.5906614661216736,0.49743056297302246,356,5.476923076923077,0.04245676803816339,356
303,,20.147179671970456,20.1583517110323,34.173518703956795,0.4584243893623352,0.6327356100082397,375,5.769230769230769,0.044722719141323794,375
304,,42.64798532634036,42.55563831035769,107.30590335920765,0.7257208228111267,0.4992358982563019,311,4.7846153846153845,0.03709004174120453,311
305,,19.88315794743531,19.922281569935205,26.845960564373655,0.459966242313385,0.7050037980079651,369,5.676923076923077,0.04400715563506261,369
306,,32.99165492232769,33.03571015866521,71.0571730023168,0.5624934434890747,0.6270667314529419,322,4.953846153846154,0.03840190816935003,322
307,,21.467853486948638,21.468686868926717,44.76541664785546,0.39716070890426636,0.5604695081710815,363,5.584615384615384,0.04329159212880143,363
308,,22.765673581244133,22.69561672466302,68.6278487476077,0.36306166648864746,0.5492433905601501,386,5.938461538461539,0.04603458556946929,386
309,,34.266169795437804,34.27116166754261,102.84488043140666,0.48563334345817566,0.6198492050170898,323,4.969230769230769,0.038521168753726895,323
310,,24.272499460740907,24.26395394843687,61.65982057265798,0.3373331129550934,0.46485957503318787,381,5.861538461538461,0.045438282647584975,381
311,,29.507000585765006,29.527194184596826,42.54979028781265,0.7482663989067078,0.6171230673789978,321,4.938461538461539,0.03828264758497316,321
312,,27.041467487463613,26.985230947219662,91.23707197982968,0.5267857313156128,0.7279776930809021,336,5.1692307692307695,0.04007155635062612,336
313,,28.011817849340463,27.967657219183632,61.603647131363346,0.751181960105896,0.6164169311523438,301,4.630769230769231,0.035897435897435895,301
314,,23.896541551010912,23.890262093023537,48.565245732778195,0.5588363409042358,0.7099098563194275,335,5.153846153846154,0.03995229576624926,335
315,,43.51264284928146,43.523675295776236,104.00152233072883,0.7027896046638489,0.744844913482666,301,4.630769230769231,0.035897435897435895,301
316,,31.86713705277828,31.88438434108689,28.369978246185077,0.5570659041404724,0.5226993560791016,328,5.046153846153846,0.039117471675611214,328
317,,21.6015690118968,21.555508747168144,55.37020456657581,0.7130938172340393,0.6269742250442505,367,5.6461538461538465,0.04376863446630889,367
318,,25.66377772790323,25.656709905707196,38.80966571363787,0.5769665241241455,0.6912888884544373,355,5.461538461538462,0.042337507453786526,355
319,,24.432523587544424,24.477274958777617,33.213173851937135,0.6124321818351746,0.5233884453773499,372,5.723076923076923,0.0443649373881932,372
320,,30.686677513570903,30.633131804893157,89.25199740858139,0.7628346681594849,0.7344503402709961,285,4.384615384615385,0.03398926654740608,285
321,,25.13618357557208,25.10924439603707,32.53419736333841,0.43700656294822693,0.5441669821739197,365,5.615384615384615,0.043530113297555156,365
322,,29.24319238187837,29.313727800281978,18.218967786304557,0.726080596446991,0.5464981198310852,329,5.061538461538461,0.039236732259988076,329
323,,19.412426597233086,19.396599189456833,16.040438628269943,0.5231256484985352,0.5925291180610657,387,5.953846153846154,0.046153846153846156,387
324,,24.110753165501652,24.113083163162106,69.40627992007757,0.6025620698928833,0.35738930106163025,399,6.138461538461539,0.04758497316636851,399
325,,33.08703995103164,32.99869863806207,105.1448177064406,0.2049444615840912,0.7327934503555298,356,5.476923076923077,0.04245676803816339,356
326,,29.203703285077182,29.230997025167206,47.74349230770076,0.7026433348655701,0.6561744809150696,311,4.7846153846153845,0.03709004174120453,310
327,,25.99267273466703,26.024022533633016,23.8155658587269,0.6079775094985962,0.7030590176582336,357,5.492307692307692,0.04257602862254025,357
328,,20.412944989022158,20.408424805521765,29.11548613544487,0.7292032241821289,0.3422866463661194,390,6.0,0.046511627906976744,390
329,,21.722506762904093,21.738114599145845,32.63303864794334,0.7930223941802979,0.41523903608322144,359,5.523076923076923,0.042814549791293975,359
330,,18.941295954449227,18.9134010049686,25.856839476467353,0.5560934543609619,0.5583545565605164,399,6.138461538461539,0.04758497316636851,399
331,,20.024991775824333,20.004941610536534,32.21682485672748,0.7410235404968262,0.7576987743377686,341,5.246153846153846,0.04066785927251044,341
332,,24.027172397645614,24.03852510624286,47.80035644718176,0.4302299916744232,0.5981404781341553,376,5.7846153846153845,0.044841979725700656,376
333,,37.55128908751105,37.53627323725511,28.605707494769003,0.65595543384552,0.6920490264892578,325,5.0,0.03875968992248062,325
334,,22.73122495420818,22.77257949887266,37.76413710263199,0.40057259798049927,0.4726797640323639,383,5.892307692307693,0.0456768038163387,383
335,,20.695650869946668,20.69358399929893,39.63283998677259,0.4350090026855469,0.4673047959804535,375,5.769230769230769,0.044722719141323794,375
336,,23.356671249382448,23.36085648426684,43.99793577637049,0.722898006439209,0.5347399115562439,363,5.584615384615384,0.04329159212880143,363
337,,22.718431188807774,22.67471554504813,50.5981357562019,0.6039360761642456,0.45720335841178894,375,5.769230769230769,0.044722719141323794,375
338,,22.79263032391188,22.766879684337013,38.486805181536134,0.571448802947998,0.7457576394081116,328,5.046153846153846,0.039117471675611214,328
339,,22.213544451633453,22.201680811501884,23.255316126632003,0.4901657998561859,0.5421279668807983,347,5.338461538461538,0.04138342277877161,347
340,,55.67097170307126,55.65298595280677,134.22019531574176,0.7092847228050232,0.7488406300544739,320,4.923076923076923,0.0381633870005963,320
341,,19.710108640644634,19.646498540940748,37.51446497879642,0.5637499690055847,0.3616063594818115,404,6.2153846153846155,0.04818127608825283,404
342,,27.84242730331727,27.823904078198403,84.76677567576466,0.5779012441635132,0.687149167060852,354,5.446153846153846,0.04221824686940966,354
343,,18.27779101668942,18.294477518194267,34.162027422584146,0.5370644330978394,0.6303228735923767,398,6.123076923076923,0.04746571258199165,398
344,,27.38731476563848,27.375708736481336,77.2184999826774,0.3324678838253021,0.3618506193161011,382,5.876923076923077,0.04555754323196184,382
345,,22.612414741566504,22.55223108787022,49.22591388155175,0.34200596809387207,0.7079790234565735,354,5.446153846153846,0.04221824686940966,354
346,,33.52748417110435,33.5601756286893,55.15977828786996,0.5475531220436096,0.6145234704017639,332,5.107692307692307,0.03959451401311866,332
347,,25.96285311305553,25.81973489537327,85.55813347789386,0.4800051152706146,0.38997867703437805,352,5.415384615384616,0.04197972570065593,352
348,,22.14607966221335,22.15035345883986,25.316997403072246,0.7499354481697083,0.620113730430603,337,5.184615384615385,0.04019081693500298,337
349,,24.86534396163909,24.9064054046189,67.07237331656566,0.6003880500793457,0.7009134292602539,319,4.907692307692308,0.03804412641621944,319
350,,27.066206790005175,27.059364169103628,36.58742300170906,0.6654324531555176,0.6618975400924683,319,4.907692307692308,0.03804412641621944,319
351,,23.580216776228454,23.612928837670268,52.127192577731634,0.5970487594604492,0.5594255328178406,331,5.092307692307692,0.0394752534287418,331
352,,19.475818417315118,19.467353603857774,34.20705220035473,0.45783481001853943,0.6498404741287231,355,5.461538461538462,0.042337507453786526,355
353,,36.766484807387656,36.73118522638701,92.96552988829654,0.7258320450782776,0.8086628317832947,339,5.2153846153846155,0.04042933810375671,339
354,,32.57507934769654,32.5584352346329,72.33448544498799,0.7263429164886475,0.40350988507270813,341,5.246153846153846,0.04066785927251044,341
355,,27.61261157200014,27.56234495563718,29.743818190753363,0.7102276086807251,0.6881304383277893,308,4.7384615384615385,0.03673225998807394,308
356,,58.42608572435273,58.373604198181866,148.93253474706128,0.6659722328186035,0.7400139570236206,311,4.7846153846153845,0.03709004174120453,311
357,,17.326009886613278,17.28491261709762,36.96223951303104,0.5062759518623352,0.39999082684516907,438,6.7384615384615385,0.052236135957066186,438
358,,24.87362938484446,24.912363316097274,29.163353133375274,0.5676890015602112,0.6327377557754517,373,5.7384615384615385,0.04448419797257006,373
359,,19.860491911373856,19.87316719098053,20.53545830094894,0.6513631343841553,0.5960792303085327,374,5.753846153846154,0.04460345855694693,373
360,,33.78984979488744,33.79048878355513,54.373899863901144,0.7235116362571716,0.6877861618995667,321,4.938461538461539,0.03828264758497316,321
361,,52.982922385452284,52.94171573200986,106.59039526832836,0.7564762234687805,0.7648075222969055,291,4.476923076923077,0.034704830053667264,291
362,,27.646488600599184,27.534727842064584,106.13647985919184,0.6123821139335632,0.6390959620475769,320,4.923076923076923,0.0381633870005963,320
363,,25.87087353666608,25.84902672046237,12.182894618800027,0.5168634653091431,0.6828794479370117,327,5.030769230769231,0.038998211091234344,327
364,,24.9482823335555,24.9472403733426,45.32317060049715,0.7325286269187927,0.7296640276908875,350,5.384615384615385,0.04174120453190221,349
365,,31.993422586753038,32.017612264411966,47.72480277861196,0.6800539493560791,0.5716177821159363,352,5.415384615384616,0.04197972570065593,352
366,,22.912741559920764,22.869767715663578,75.95312188644107,0.7676571011543274,0.6267792582511902,348,5.3538461538461535,0.04150268336314848,348
367,,23.859669485824888,23.79561739361419,75.43841265101665,0.548491895198822,0.6101461052894592,371,5.707692307692308,0.04424567680381634,371
368,,27.15793283606405,27.17543490165509,65.40173009989311,0.6353172063827515,0.6758717894554138,326,5.015384615384615,0.03887895050685748,326
369,,21.06574147682224,21.092573147904144,30.159590184149014,0.6248664855957031,0.5158809423446655,382,5.876923076923077,0.04555754323196184,382
370,,26.295929143299766,26.281381519661604,37.11532810130819,0.7353320717811584,0.6139141321182251,338,5.2,0.040310077519379844,338
371,,20.509212706815216,20.48558039597549,37.3629940757953,0.6022188663482666,0.3499031364917755,394,6.061538461538461,0.0469886702444842,394
372,,45.06095765611258,45.08484313468963,125.62661536860216,0.6615830659866333,0.6020780801773071,354,5.446153846153846,0.04221824686940966,354
373,,25.25836108287555,25.1778827359028,66.28752789252448,0.5371845364570618,0.5276694893836975,346,5.323076923076923,0.04126416219439475,346
374,,19.923467654970135,19.921790254500333,34.04003658488547,0.7219176888465881,0.6964702606201172,377,5.8,0.04496124031007752,377
375,,45.39768927503627,45.40362139218688,95.17620214313897,0.757419764995575,0.738631546497345,305,4.6923076923076925,0.03637447823494335,305
376,,22.429825348103062,22.45992462104107,70.17503012510703,0.4963163137435913,0.6567729115486145,348,5.3538461538461535,0.04150268336314848,348
377,,21.73233354392794,21.709140897026582,48.08717861741794,0.5558376312255859,0.3906398117542267,403,6.2,0.04806201550387597,403
378,,54.29288828227636,54.31282952900029,118.73402247401307,0.7703120708465576,0.7646617889404297,323,4.969230769230769,0.038521168753726895,323
379,,32.000301754171716,31.967209738529757,96.84111788228404,0.6928781867027283,0.747752845287323,306,4.707692307692308,0.036493738819320214,306
380,,23.43460181313544,23.360109208494787,51.74639038088319,0.6577738523483276,0.48797476291656494,389,5.984615384615385,0.04639236732259988,389
381,,21.380762624869334,21.368594701405385,34.844138203448985,0.5353585481643677,0.4769301116466522,357,5.492307692307692,0.04257602862254025,357
382,,31.813549916374644,31.795364860063685,37.44694835731085,0.5746873617172241,0.6389372944831848,335,5.153846153846154,0.03995229576624926,335
383,,38.77600818758286,38.728292255577585,59.56067527254604,0.7840624451637268,0.7203367948532104,318,4.892307692307693,0.037924865831842576,318
384,,20.64008473198364,20.66411094030453,46.25102882703835,0.3514976501464844,0.7749634385108948,399,6.138461538461539,0.04758497316636851,399
385,,36.016976850550414,35.96519699511745,102.55503458523955,0.6766319870948792,0.5829319953918457,337,5.184615384615385,0.04019081693500298,337
386,,21.9386065218324,21.958366803636572,31.27840708764411,0.7380955219268799,0.6180421710014343,358,5.507692307692308,0.04269528920691711,358
387,,35.94130655846278,35.92150822720866,92.8850572179927,0.6959954500198364,0.7304491400718689,294,4.523076923076923,0.03506261180679785,294
388,,39.44147485910836,39.45504563857872,116.23594414079221,0.6082026362419128,0.6636796593666077,325,5.0,0.03875968992248062,325
389,,24.494905114166258,24.460717891694113,52.18495213480875,0.5186330080032349,0.7138269543647766,372,5.723076923076923,0.0443649373881932,372
390,,25.80216860716386,25.73207130003525,62.774571044660114,0.6904262900352478,0.7680055499076843,317,4.876923076923077,0.037805605247465714,317
391,,31.546592925986747,31.52611535938297,71.12299972742049,0.662053644657135,0.6903660893440247,316,4.861538461538461,0.03768634466308885,316
392,,21.912725036598165,21.86914976435025,38.38746108392482,0.39439645409584045,0.5544790029525757,390,6.0,0.046511627906976744,390
393,,29.48406773184168,29.507078298808278,88.1292792751344,0.616621196269989,0.6538342237472534,331,5.092307692307692,0.0394752534287418,331
394,,30.522099322097,30.441816337264257,79.35019998264998,0.5166664123535156,0.5424550175666809,337,5.184615384615385,0.04019081693500298,337
395,,29.87621714896303,29.867790214511135,32.70019047488713,0.734346330165863,0.6446589827537537,344,5.292307692307692,0.041025641025641026,344
396,,31.17416777267898,31.171352214153032,62.74731774493081,0.6733316779136658,0.7415196299552917,349,5.369230769230769,0.041621943947525344,349
397,,19.116153821870206,19.140814828351544,15.377599480430645,0.7655413150787354,0.6339503526687622,397,6.107692307692307,0.04734645199761479,397
398,,28.231177465124652,28.157365701576513,84.02925003387317,0.47629570960998535,0.5302010774612427,339,5.2153846153846155,0.04042933810375671,339
399,,25.766815438622803,25.77064893104786,71.32415183093329,0.7397614121437073,0.3494703769683838,374,5.753846153846154,0.04460345855694693,374
400,,26.457900358692925,26.505769923747835,44.73127907518466,0.5306999087333679,0.6994648575782776,361,5.553846153846154,0.04305307096004771,361
401,,28.664926032296773,28.6448080489977,35.064305691338625,0.4783385992050171,0.7248514294624329,335,5.153846153846154,0.03995229576624926,335
402,,38.98813403534254,38.94662981841412,92.6293143479842,0.6970725059509277,0.6320077180862427,323,4.969230769230769,0.038521168753726895,323
403,,29.70533055943868,29.666981886125903,41.864785294753176,0.6591829657554626,0.5386584997177124,345,5.3076923076923075,0.04114490161001789,345
404,,31.817788007482033,31.805207418732795,46.47896410363645,0.7461452484130859,0.6892560720443726,298,4.584615384615384,0.03553965414430531,298
405,,26.45143073227411,26.37035011608855,27.92728848566779,0.6200817823410034,0.7366220355033875,348,5.3538461538461535,0.04150268336314848,348
406,,24.623853413159342,24.600205995605684,40.30076762807833,0.6361117959022522,0.6959818005561829,357,5.492307692307692,0.04257602862254025,357
407,,18.62750990500275,18.66205168641239,36.179788268809126,0.6832126975059509,0.5088707804679871,381,5.861538461538461,0.045438282647584975,381
408,,20.057585687401172,20.072161903480147,17.64431470731889,0.7031537294387817,0.6617294549942017,389,5.984615384615385,0.04639236732259988,389
409,,21.892182450174676,21.91698392519451,57.52094660634342,0.42011716961860657,0.3706578314304352,395,6.076923076923077,0.04710793082886106,395
410,,31.653287507815147,31.682435961183447,29.681992492883044,0.6172246932983398,0.7309150099754333,310,4.769230769230769,0.03697078115682767,310
411,,28.25089252918874,28.205549486416096,52.71729496795934,0.5498645901679993,0.5504586100578308,364,5.6,0.043410852713178294,364
412,,27.386473096249723,27.42469769807502,52.071659201988474,0.46298810839653015,0.7012810707092285,346,5.323076923076923,0.04126416219439475,346
413,,29.72123326699863,29.677518106911602,68.09162386391446,0.5967642068862915,0.6046127676963806,336,5.1692307692307695,0.04007155635062612,336
414,,23.441896363497094,23.394286459448203,45.109638526646926,0.5253716111183167,0.3575538396835327,347,5.338461538461538,0.04138342277877161,347
415,,36.99444558076308,36.997109800540734,99.36973535340341,0.6903143525123596,0.7257750630378723,328,5.046153846153846,0.039117471675611214,328
416,,25.023405241224175,24.989077002183155,64.62413693619655,0.4943844974040985,0.687571108341217,348,5.3538461538461535,0.04150268336314848,348
417,,23.287989106140802,23.223063764415475,41.16634444256609,0.6803858280181885,0.6046037673950195,379,5.8307692307692305,0.045199761478831244,379
418,,19.615308230659554,19.630524932321038,34.54822491980618,0.5967385768890381,0.65916907787323,376,5.7846153846153845,0.044841979725700656,376
419,,27.620661305666225,27.637843953485966,60.2653126596881,0.541765034198761,0.6681617498397827,328,5.046153846153846,0.039117471675611214,328
